Timestamp,Location,Day,Your initials,Gender,Year,Financial Aid,Sports,Sexual Orientation,Race,Concentration,Legacy,First gen,Domestic/Intl,Greek,21 or older,Q1 Paxson,Q2 Advisor,Q3 Cigs,Q4 Election,Q5 CAPS,Q6 Exercise,Q7 Coffee,Q8 Shamed,Q9 Food,Q10 Med/law advising,Q11 Selling,Q12 Cheating,Q13 Substance use in class
11/2/2015 12:39:32,SciLi,Day 1,JKC,Female,Sophomore,Grants and loans,No,Heterosexual,White,Humanities/arts,No,No,Domestic,No,No,Somewhat approve,3-4,I do not smoke cigarettes or e-cigarettes,Marco Rubio,0,4-7,8-14,No,No opinion,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:35:12,JWW front,Day 2,SB,Male,Senior,None,No,Heterosexual,White,Physical sciences,Yes,No,Domestic,No,Yes,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,1-3,1-3,No,No opinion,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:36:52,JWW front,Day 2,SB,Female,First-year,None,No,Heterosexual,Asian,Social sciences,No,No,International,No,No,No opinion,3-4,I do not smoke cigarettes or e-cigarettes,I am unsure,0,1-3,0,No,Somewhat satisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:38:20,JWW front,Day 2,SB,Female,First-year,Just loans,No,Heterosexual,White,Life sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,11-13,0,No,Somewhat dissatisfied,Somewhat satisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:38:32,Faunce,Day 1,JC,Male,Senior,Grants and loans,No,Bisexual,Hispanic,Social sciences,No,No,International,No,Yes,Somewhat disapprove,0,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,4-7,8-14,No,Somewhat dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:39:48,Faunce,Day 1,JC,Female,Junior,None,No,Other,White,Humanities/arts,No,No,Domestic,No,Yes,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,2-4,8-10,0,No,Somewhat dissatisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:39:51,JWW front,Day 2,SB,Male,First-year,None,Yes,Heterosexual,Asian,"Humanities/arts, Physical sciences",No,No,Domestic,No,No,No opinion,3-4,I do not smoke cigarettes or e-cigarettes,Jeb Bush,0,14 or more,4-7,No,Somewhat satisfied,Very satisfied,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 16:41:07,Faunce,Day 1,JC,Male,First-year,Grants and loans,No,Bisexual,White,Humanities/arts,No,No,Domestic,No,No,Somewhat approve,3-4,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,4-7,0,No,Somewhat satisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:42:01,JWW front,Day 2,SB,Female,First-year,None,No,Bisexual,White,Humanities/arts,No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,1-3,4-7,No,Very satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:42:35,Faunce,Day 1,JC,Male,Junior,None,No,Gay,Hispanic,Social sciences,No,No,Domestic,Yes,No,Somewhat approve,1-2,Rarely,Hillary Clinton,2-4,1-3,1-3,No,Somewhat satisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on","I have been drunk during class, I have been under the influence of marijuana during class, I have been under the influence of another controlled substance during class"
11/2/2015 16:43:35,JWW front,Day 2,SB,Female,Junior,Grants and loans,No,Heterosexual,"White, Black",Humanities/arts,No,No,Domestic,No,No,Somewhat disapprove,3-4,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,5-6,1-3,0,No,Somewhat dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:43:55,Faunce,Day 1,JC,Female,Senior,None,No,Heterosexual,Asian,"Life sciences, Physical sciences",No,No,International,No,Yes,Somewhat disapprove,3-4,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,1-3,4-7,No,Somewhat satisfied,Somewhat satisfied,No,I have cheated,I have never been intoxicated during class
11/2/2015 16:45:12,Faunce,Day 1,JC,Female,Senior,Grants and loans,No,Heterosexual,Black,Social sciences,No,No,Domestic,No,No,Somewhat disapprove,0,Rarely,Bernie Sanders,2-4,1-3,4-7,No,No opinion,Somewhat dissatisfied,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 16:45:04,JWW front,Day 2,SB,Female,Junior,"Grants, covering some costs",No,Heterosexual,White,Physical sciences,,No,Domestic,Yes,Yes,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Chris Christie,0,1-3,8-14,No,Somewhat satisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 16:46:17,Faunce,Day 1,JC,Male,Sophomore,Grants and loans,No,Heterosexual,White,Social sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,5-6,1-3,4-7,No,Somewhat dissatisfied,No opinion,No,I have been cheated on,I have never been intoxicated during class
11/2/2015 16:46:30,JWW front,Day 2,SB,Male,Senior,Grants and loans,No,Heterosexual,Asian,Life sciences,No,No,Domestic,No,Yes,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,4-7,1-3,No,Somewhat satisfied,,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have been under the influence of another controlled substance during class
11/2/2015 16:47:27,Faunce,Day 1,JC,Other,Senior,None,No,Other,White,Humanities/arts,No,No,Domestic,No,Yes,Strongly disapprove,3-4,Several times per month,Bernie Sanders,0,0,0,Yes,Very satisfied,I am not considering applying to law or medical school,Yes,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on","I have been drunk during class, I have been under the influence of marijuana during class"
11/2/2015 16:47:52,JWW front,Day 2,SB,Male,Junior,Grants and loans,No,Heterosexual,"Asian, Black",Social sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,1-3,1-3,No,Somewhat dissatisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:48:45,Faunce,Day 1,JC,Male,Senior,"Grants, covering all costs",No,Gay,"White, Hispanic",Social sciences,No,No,Domestic,No,Yes,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,8-10,1-3,No,Very satisfied,Very dissatisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have been drunk during class
11/2/2015 16:49:12,JWW front,Day 2,SB,Female,Junior,"Grants, covering some costs",No,Other,Black,Life sciences,No,No,Domestic,No,Yes,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,4-7,No,Somewhat dissatisfied,Somewhat dissatisfied,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 16:49:51,Faunce,Day 1,JC,Female,First-year,Grants and loans,No,Heterosexual,White,Physical sciences,No,No,Domestic,No,No,Somewhat disapprove,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,4-7,0,No,Somewhat satisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:50:39,JWW front,Day 2,SB,Male,First-year,"Grants, covering some costs",No,Heterosexual,Asian,Physical sciences,No,Yes,Domestic,No,No,Strongly disapprove,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,1-3,No,Very dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:50:56,Faunce,Day 1,JC,Male,First-year,Grants and loans,No,Heterosexual,White,Physical sciences,No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,1-3,0,No,Somewhat satisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:52:07,Faunce,Day 1,JC,Female,Senior,None,No,Gay,White,Social sciences,Yes,No,Domestic,No,Yes,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,7 and I received outside help after a CAPS referral,0,4-7,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:52:29,JWW front,Day 2,SB,Male,Sophomore,None,Yes,Heterosexual,White,Social sciences,No,No,Domestic,No,No,Somewhat approve,3-4,I do not smoke cigarettes or e-cigarettes,Jeb Bush,0,14 or more,1-3,No,Very dissatisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:53:10,Faunce,Day 1,JC,Male,Junior,None,No,Heterosexual,Asian,"Physical sciences, Social sciences",No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,4-7,1-3,No,Somewhat dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:53:50,JWW front,Day 2,SB,Male,Sophomore,None,No,Heterosexual,Asian,"Humanities/arts, Social sciences",Yes,Yes,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,1-3,1-3,No,Very dissatisfied,Very satisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:54:32,Faunce,Day 1,JC,Female,Junior,Grants and loans,No,Heterosexual,"White, Black, American Indian/Alaska Native",Physical sciences,No,No,Domestic,No,Yes,Strongly approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,1-3,4-7,No,Somewhat satisfied,No opinion,No,,I have never been intoxicated during class
11/2/2015 16:55:06,JWW front,Day 2,SB,Female,First-year,"Grants, covering some costs",No,Bisexual,Asian,Humanities/arts,No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,1-3,1-3,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on","I have been under the influence of marijuana during class, I have never been intoxicated during class"
11/2/2015 16:55:41,Faunce,Day 1,JC,Female,Junior,Grants and loans,No,Heterosexual,Hispanic,Social sciences,No,Yes,Domestic,No,No,Strongly approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,4-7,1-3,No,Somewhat satisfied,Somewhat satisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:56:26,JWW front,Day 2,SB,Female,Senior,"Grants, covering all costs",No,Heterosexual,Hispanic,Social sciences,No,Yes,Domestic,No,Yes,No opinion,5 or more,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,2-4,1-3,8-14,No,Very satisfied,I am not considering applying to law or medical school,No,"I have cheated, I have been cheated on",I have never been intoxicated during class
11/2/2015 16:56:44,Faunce,Day 1,JC,Male,Senior,None,No,Heterosexual,White,Social sciences,No,No,Domestic,No,Yes,Strongly approve,0,Rarely,I am unsure,0,1-3,8-14,No,Not familiar enough,I am not considering applying to law or medical school,No,"I have cheated, I have been cheated on",I have never been intoxicated during class
11/2/2015 16:58:07,JWW front,Day 2,SB,Female,First-year,None,Yes,Heterosexual,White,Life sciences,No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,I am unsure,0,8-10,0,No,Somewhat satisfied,Somewhat satisfied,No,"I have cheated, I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:58:10,Faunce,Day 1,JC,Female,Junior,"Grants, covering some costs",No,Heterosexual,Asian,Humanities/arts,No,,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,,1,4-7,8-14,No,Somewhat satisfied,Very satisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:59:19,Faunce,Day 1,JC,Female,Sophomore,None,Yes,Heterosexual,White,Life sciences,No,No,Domestic,No,No,No opinion,5 or more,I do not smoke cigarettes or e-cigarettes,Carly Fiorina,7 and I received outside help after a CAPS referral,14 or more,1-3,No,Somewhat dissatisfied,Somewhat dissatisfied,No,"I have been cheated on, I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 16:59:42,JWW front,Day 2,SB,Male,Sophomore,Grants and loans,No,Heterosexual,"White, Hispanic",Social sciences,No,No,Domestic,No,No,Somewhat approve,3-4,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,4-7,0,No,No opinion,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:00:20,Faunce,Day 1,JC,Male,First-year,Grants and loans,No,Bisexual,White,Physical sciences,No,Yes,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,4-7,4-7,No,Somewhat satisfied,Somewhat satisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:01:22,JWW front,Day 2,SB,Male,Junior,None,No,Heterosexual,Asian,Physical sciences,No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,0,0,No,Very dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:01:46,Faunce,Day 1,JC,Female,Sophomore,"Grants, covering all costs",No,Bisexual,"White, Asian",Social sciences,No,Yes,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,1-3,4-7,No,,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 17:03:30,JWW front,Day 2,SB,Female,Senior,None,Yes,Heterosexual,White,Humanities/arts,No,No,Domestic,No,Yes,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,2-4,8-10,0,No,Very satisfied,Somewhat dissatisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:04:42,JWW front,Day 2,SB,Male,Junior,"Grants, covering all costs",No,Heterosexual,Asian,"Humanities/arts, Physical sciences",No,No,International,No,Yes,Somewhat approve,3-4,I do not smoke cigarettes or e-cigarettes,Ben Carson,0,1-3,0,No,No opinion,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:05:44,JWW front,Day 2,SB,Female,Junior,"Grants, covering some costs",Yes,Heterosexual,Black,Social sciences,Yes,No,Domestic,Yes,No,Somewhat approve,0,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,7,14 or more,0,No,Somewhat dissatisfied,I am not considering applying to law or medical school,,I have been cheated on,I have been drunk during class
11/2/2015 17:06:44,JWW front,Day 2,SB,Female,Sophomore,None,No,Heterosexual,Asian,Social sciences,No,No,International,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,I am uninterested in voting or ineligible to vote,0,1-3,8-14,No,Somewhat dissatisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:07:41,JWW front,Day 2,SB,Female,First-year,None,No,Heterosexual,White,Physical sciences,No,No,Domestic,No,No,No opinion,3-4,I do not smoke cigarettes or e-cigarettes,I am unsure,0,1-3,0,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:09:01,JWW front,Day 2,SB,Male,Sophomore,"Grants, covering all costs",No,Heterosexual,Other,Social sciences,No,Yes,International,No,Yes,Somewhat approve,0,At least daily,Donald Trump,2-4,8-10,4-7,Yes,Somewhat dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have been drunk during class
11/2/2015 17:34:43,Faunce,Day 1,JC,Male,First-year,"Grants, covering all costs",No,Heterosexual,White,Physical sciences,Yes,No,International,No,No,Somewhat approve,3-4,Rarely,Bernie Sanders,0,4-7,0,No,Somewhat satisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:36:20,Faunce,Day 1,JC,Female,Sophomore,"Grants, covering some costs",Yes,Bisexual,White,Life sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,11-13,0,No,Somewhat dissatisfied,Somewhat satisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:37:23,Faunce,Day 1,JC,Female,Junior,None,No,Heterosexual,White,Life sciences,No,No,Domestic,Yes,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,I am unsure,2-4,4-7,0,No,Very dissatisfied,Very dissatisfied,No,I have been cheated on,I have never been intoxicated during class
11/2/2015 17:38:55,Faunce,Day 1,JC,Male,Sophomore,None,No,Heterosexual,White,Humanities/arts,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,8-14,No,Somewhat dissatisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:38:57,Faunce,Day 1,HX,Female,Sophomore,None,No,Heterosexual,Asian,Social sciences,No,No,Domestic,Yes,No,Somewhat disapprove,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,0,No,Very satisfied,Somewhat satisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:39:36,Faunce,Day 1,HX,Male,First-year,Grants and loans,No,Gay,,,,,,,,,,,,,,,,,,,,
11/2/2015 17:39:51,Faunce,Day 1,JC,Male,Sophomore,Just loans,No,Gay,White,"Humanities/arts, Life sciences",No,Yes,Domestic,No,No,Strongly approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,0,No,Very satisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 17:41:26,Faunce,Day 1,HX,Male,First-year,Grants and loans,No,Gay,White,Humanities/arts,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,0,0,No,Somewhat satisfied,I am not considering applying to law or medical school,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 17:41:21,Faunce,Day 1,JC,Female,Sophomore,"Grants, covering some costs",No,Heterosexual,White,Humanities/arts,No,No,Domestic,No,No,Strongly approve,1-2,I do not smoke cigarettes or e-cigarettes,,0,8-10,,No,Very satisfied,I am not considering applying to law or medical school,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 17:42:17,Faunce,Day 1,JC,Female,Senior,None,No,Heterosexual,White,"Humanities/arts, Social sciences",No,,Domestic,No,Yes,No opinion,3-4,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,1-3,8-14,No,Somewhat satisfied,Somewhat dissatisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:43:34,Faunce,Day 1,JC,Female,Senior,None,No,Heterosexual,White,Social sciences,No,No,Domestic,No,Yes,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,1-3,4-7,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:44:21,Faunce,Day 1,HX,Female,First-year,"Grants, covering some costs",No,Heterosexual,Asian,Social sciences,No,Yes,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,4-7,0,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:44:37,Faunce,Day 1,JC,Female,Sophomore,Grants and loans,Yes,Heterosexual,White,Social sciences,No,No,Domestic,No,No,No opinion,3-4,I do not smoke cigarettes or e-cigarettes,Marco Rubio,0,14 or more,4-7,No,Somewhat satisfied,I am not considering applying to law or medical school,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 17:45:38,Faunce,Day 1,HX,Female,First-year,"Grants, covering some costs",No,Heterosexual,Other,Life sciences,No,No,Domestic,No,No,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,1-3,0,No,Somewhat dissatisfied,Very satisfied,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 17:45:42,Faunce,Day 1,JC,Female,Junior,"Grants, covering some costs",No,Heterosexual,White,Social sciences,No,No,Domestic,No,Yes,Somewhat disapprove,1-2,Rarely,Hillary Clinton,0,4-7,1-3,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:46:42,Faunce,Day 1,JC,Female,Junior,None,Yes,Heterosexual,"White, Black","Life sciences, Physical sciences",No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,I am unsure,0,4-7,4-7,No,Somewhat satisfied,Very dissatisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:47:01,Faunce,Day 1,HX,Male,First-year,None,No,Heterosexual,Asian,Physical sciences,Yes,No,International,No,No,Strongly approve,1-2,I do not smoke cigarettes or e-cigarettes,Donald Trump,0,4-7,1-3,No,Somewhat satisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:47:43,Faunce,Day 1,JC,Female,First-year,None,No,Heterosexual,Asian,"Humanities/arts, Social sciences",No,No,International,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,I am uninterested in voting or ineligible to vote,0,1-3,0,No,Somewhat satisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 17:48:27,Faunce,Day 1,HX,Female,First-year,Grants and loans,No,Heterosexual,"White, Black",Humanities/arts,No,Yes,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,4-7,22 or more,No,Somewhat dissatisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 17:48:39,Faunce,Day 1,JC,Male,Sophomore,None,No,Heterosexual,Asian,Life sciences,No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Other,0,4-7,1-3,No,Somewhat dissatisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:49:51,Faunce,Day 1,HX,Male,First-year,None,No,Heterosexual,White,"Humanities/arts, Life sciences",No,No,Domestic,No,No,No opinion,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,1-3,4-7,No,Somewhat satisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 17:50:00,Faunce,Day 1,JC,Male,Senior,"Grants, covering all costs",No,Gay,Hispanic,Humanities/arts,No,Yes,Domestic,Yes,Yes,Strongly disapprove,1-2,Rarely,Bernie Sanders,0,4-7,1-3,No,Very dissatisfied,No opinion,No,I have been cheated on,I have been under the influence of marijuana during class
11/2/2015 17:51:13,Faunce,Day 1,HX,Female,First-year,"Grants, covering some costs",No,Heterosexual,Other,Humanities/arts,No,Yes,Domestic,No,No,No opinion,0,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,0,4-7,4-7,No,Somewhat satisfied,No opinion,No,I have been cheated on,I have never been intoxicated during class
11/2/2015 17:52:09,Faunce,Day 1,JC,Male,Junior,Grants and loans,No,Heterosexual,Black,Life sciences,No,No,Domestic,No,No,No opinion,1-2,At least daily,Bernie Sanders,0,1-3,0,No,Very dissatisfied,I am not considering applying to law or medical school,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:52:30,Faunce,Day 1,HX,Male,Junior,None,Yes,Heterosexual,Asian,Life sciences,No,No,Domestic,No,Yes,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,8-10,1-3,No,Somewhat dissatisfied,Very dissatisfied,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:53:00,Faunce,Day 1,JC,Female,Junior,Grants and loans,No,Heterosexual,White,Life sciences,No,No,Domestic,No,No,No opinion,3-4,I do not smoke cigarettes or e-cigarettes,I am unsure,0,11-13,8-14,No,Somewhat satisfied,Somewhat satisfied,No,"I have cheated, I have been cheated on",I have never been intoxicated during class
11/2/2015 17:53:42,Faunce,Day 1,HX,Female,First-year,None,No,Heterosexual,White,Life sciences,Yes,No,Domestic,No,No,No opinion,0,I do not smoke cigarettes or e-cigarettes,I am unsure,0,1-3,1-3,No,Somewhat satisfied,I am not considering applying to law or medical school,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 17:54:09,Faunce,Day 1,JC,Other,Sophomore,"Grants, covering some costs",No,Bisexual,Asian,"Physical sciences, Social sciences",No,Yes,Domestic,No,No,No opinion,1-2,Rarely,Bernie Sanders,7,8-10,1-3,No,Somewhat dissatisfied,No opinion,No,I have never been in an exclusive relationship,I have never been intoxicated during class
11/2/2015 17:55:03,Faunce,Day 1,JC,Male,Junior,Grants and loans,No,Heterosexual,White,Social sciences,No,No,Domestic,No,No,Somewhat approve,3-4,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,1,4-7,0,No,Very dissatisfied,No opinion,No,"I have been in at least one exclusive relationship, and I have neither cheated nor been cheated on",I have never been intoxicated during class
11/2/2015 17:55:05,Faunce,Day 1,HX,Female,Senior,Grants and loans,Yes,Bisexual,Black,Humanities/arts,No,No,Domestic,No,Yes,Somewhat approve,1-2,I do not smoke cigarettes or e-cigarettes,Bernie Sanders,2-4,14 or more,0,No,No opinion,I am not considering applying to law or medical school,No,I have cheated,I have never been intoxicated during class
11/2/2015 17:56:14,Faunce,Day 1,HX,Female,First-year,"Grants, covering all costs",No,Heterosexual,Hispanic,Physical sciences,No,Yes,Domestic,No,No,Strongly approve,1-2,I do not smoke cigarettes or e-cigarettes,Hillary Clinton,0,1-3,1-3,No,Somewhat satisfied,I am not considering applying to law or medical school,No,I have been cheated on,I have never been intoxicated during class
